AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,TradeValue,aggrLevel,cmdCode,cmdDescE,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,pt3ISO,pt3ISO2,ptCode,ptCode2,ptTitle,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,rgDesc,rt3ISO,rtCode,rtTitle,yr
,,,,1,22000,,36065,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201311,November 2013,HS,,,36,,Australia,,,,,,1,Imports,,36,Australia,2013
,,,,1,1268527,,1641047,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201307,July 2013,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2013
,,,,1,1180,,1321,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201307,July 2013,HS,,,48,,Bahrain,,,,,,2,Exports,,36,Australia,2013
,,,,1,4173177,,5540643,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,24297,,27367,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,48,,Bahrain,,,,,,2,Exports,,36,Australia,2016
,,,,1,62700,,60025,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,50,,Bangladesh,,,,,,2,Exports,,36,Australia,2016
,,,,1,720,,1289,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,90,,Solomon Isds,,,,,,2,Exports,,36,Australia,2016
,,,,1,4158,,5687,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,96,,Brunei Darussalam,,,,,,2,Exports,,36,Australia,2016
,,,,1,3960,,5111,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,104,,Myanmar,,,,,,2,Exports,,36,Australia,2016
,,,,1,25920,,32000,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,124,,Canada,,,,,,2,Exports,,36,Australia,2016
,,,,1,183525,,135078,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,144,,Sri Lanka,,,,,,2,Exports,,36,Australia,2016
,,,,1,313835,,434541,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,156,,China,,,,,,2,Exports,,36,Australia,2016
,,,,1,520,,827,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,19503,,36821,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,258,,French Polynesia,,,,,,2,Exports,,36,Australia,2016
,,,,1,90,,222,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2016
,,,,1,14700,,15172,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,316,,Guam,,,,,,2,Exports,,36,Australia,2016
,,,,1,226772,,308306,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2016
,,,,1,635523,,1034837,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2016
,,,,1,349552,,478595,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,392,,Japan,,,,,,2,Exports,,36,Australia,2016
,,,,1,26080,,36550,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,414,,Kuwait,,,,,,2,Exports,,36,Australia,2016
,,,,1,7700,,8547,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2016
,,,,1,2470,,6785,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,462,,Maldives,,,,,,2,Exports,,36,Australia,2016
,,,,1,148725,,194126,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,490,,"Other Asia, nes",,,,,,2,Exports,,36,Australia,2016
,,,,1,21780,,24127,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,512,,Oman,,,,,,2,Exports,,36,Australia,2016
,,,,1,1017,,1852,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2016
,,,,1,2500,,4444,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2016
,,,,1,12176,,18226,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,174382,,210853,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2016
,,,,1,2824,,7712,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,634,,Qatar,,,,,,2,Exports,,36,Australia,2016
,,,,1,25550,,31851,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,682,,Saudi Arabia,,,,,,2,Exports,,36,Australia,2016
,,,,1,21780,,22222,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,699,,India,,,,,,2,Exports,,36,Australia,2016
,,,,1,181671,,233869,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2016
,,,,1,23647,,50990,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,704,,Viet Nam,,,,,,2,Exports,,36,Australia,2016
,,,,1,661952,,857622,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,764,,Thailand,,,,,,2,Exports,,36,Australia,2016
,,,,1,463149,,527714,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2016
,,,,1,530000,,727275,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201606,June 2016,HS,,,842,,United States of America,,,,,,2,Exports,,36,Australia,2016
,,,,1,165000,,240804,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201306,June 2013,HS,,,528,,Netherlands,,,,,,2,Exports,,36,Australia,2013
,,,,1,45,,142,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201306,June 2013,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2013
,,,,1,10992,,20230,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201411,November 2014,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2014
,,,,1,9728,,17241,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201411,November 2014,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2014
,,,,1,894,,2162,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201411,November 2014,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2014
,,,,1,220,,438,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201411,November 2014,HS,,,634,,Qatar,,,,,,2,Exports,,36,Australia,2014
,,,,1,150,,389,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201411,November 2014,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2014
,,,,1,420841,,778085,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2013
,,,,1,21884,,29259,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2013
,,,,1,228895,,411007,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2013
,,,,1,24120,,32492,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2013
,,,,1,11760,,17944,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,554,,New Zealand,,,,,,2,Exports,,36,Australia,2013
,,,,1,11367,,77141,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2013
,,,,1,576,,2467,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,634,,Qatar,,,,,,2,Exports,,36,Australia,2013
,,,,1,31306,,45452,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2013
,,,,1,90933,,162323,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201304,April 2013,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2013
,,,,1,2440,,5357,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201307,July 2013,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2013
,,,,1,1350,,3253,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201306,June 2013,HS,,,704,,Viet Nam,,,,,,2,Exports,,36,Australia,2013
,,,,1,36,,3332,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201307,July 2013,HS,,,554,,New Zealand,,,,,,1,Imports,,36,Australia,2013
,,,,1,705,,991,6,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",,,0,,,201307,July 2013,HS,,,96,,Brunei Darussalam,,,,,,2,Exports,,36,Australia,2013
,,,,1,10017,,11441,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201307,July 2013,HS,,,554,,New Zealand,,,,,,2,Exports,,36,Australia,2013
,,,,1,390,,892,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201703,March 2017,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2017
,,,,1,512,,1216,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201712,December 2017,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2017
,,,,1,7140,,8734,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201712,December 2017,HS,,,258,,French Polynesia,,,,,,2,Exports,,36,Australia,2017
,,,,1,91888,,342583,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201703,March 2017,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2017
,,,,1,1167,,2818,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,338,,913,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,2,,19,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2016
,,,,1,640,,1272,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,187,,614,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2016
,,,,1,88429,,152765,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201411,November 2014,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2014
,,,,1,74821,,124707,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201411,November 2014,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2014
,,,,1,13608,,28058,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201411,November 2014,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2014
,,,,1,30,,92,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201307,July 2013,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2013
,,,,1,60839,,72561,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2016
,,,,1,18314,,23027,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2016
,,,,1,42525,,49534,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201603,March 2016,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2016
,,,,1,28422,,48779,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2013
,,,,1,28422,,48779,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2013
,,,,1,2024,,3587,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201601,January 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,525,,995,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201601,January 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,1010,,1757,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201601,January 2016,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2016
,,,,1,489,,835,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201601,January 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,529553,,791513,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201412,December 2014,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2014
,,,,1,60141,,64737,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201412,December 2014,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2014
,,,,1,39000,,69235,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201711,November 2017,HS,,,392,,Japan,,,,,,2,Exports,,36,Australia,2017
,,,,1,469412,,726776,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201412,December 2014,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2014
,,,,1,134321,,214760,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201712,December 2017,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2017
,,,,1,1700,,4103,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201404,April 2014,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2014
,,,,1,770,,2012,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201404,April 2014,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2014
,,,,1,930,,2091,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201404,April 2014,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2014
,,,,1,1134,,1000,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201307,July 2013,HS,,,144,,Sri Lanka,,,,,,2,Exports,,36,Australia,2013
,,,,1,19680,,19015,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,156,,China,,,,,,2,Exports,,36,Australia,2013
,,,,1,210,,598,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2013
,,,,1,945,,1082,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2013
,,,,1,3780,,4924,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,554,,New Zealand,,,,,,2,Exports,,36,Australia,2013
,,,,1,779,,2040,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2013
,,,,1,15,,60,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2013
,,,,1,224,,497,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,90,,Solomon Isds,,,,,,2,Exports,,36,Australia,2013
,,,,1,15074,,20259,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201405,May 2014,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2014
,,,,1,13520,,16187,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201405,May 2014,HS,,,156,,China,,,,,,2,Exports,,36,Australia,2014
,,,,1,423,,1249,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201405,May 2014,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2014
,,,,1,680,,1777,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201405,May 2014,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2014
,,,,1,451,,1047,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201405,May 2014,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2014
,,,,1,40653,,45226,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201301,January 2013,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2013
,,,,1,359401,,682621,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201301,January 2013,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2013
,,,,1,795270,,821478,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201701,January 2017,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2017
,,,,1,347536,,586051,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201302,February 2013,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2013
,,,,1,21383,,28757,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,237,,405,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,90,,Solomon Isds,,,,,,2,Exports,,36,Australia,2016
,,,,1,670,,1726,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,17820,,21669,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,392,,Japan,,,,,,2,Exports,,36,Australia,2016
,,,,1,2250,,3692,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2016
,,,,1,326,,616,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,80,,648,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201611,November 2016,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2016
,,,,1,2142,,2496,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201711,November 2017,HS,,,699,,India,,,,,,2,Exports,,36,Australia,2017
,,,,1,135,,344,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201307,July 2013,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2013
,,,,1,1890,,1031,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201707,July 2017,HS,,,554,,New Zealand,,,,,,2,Exports,,36,Australia,2017
,,,,1,252349,,367608,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201710,October 2017,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2017
,,,,1,13798,,24549,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201706,June 2017,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2017
,,,,1,25633,,28216,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201305,May 2013,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2013
,,,,1,74681,,125321,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201711,November 2017,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2017
,,,,1,24411,,42119,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2013
,,,,1,105,,209,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,90,,Solomon Isds,,,,,,2,Exports,,36,Australia,2013
,,,,1,150,,428,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2013
,,,,1,2965,,5090,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2013
,,,,1,15870,,25417,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,554,,New Zealand,,,,,,2,Exports,,36,Australia,2013
,,,,1,1331,,2765,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2013
,,,,1,3990,,8209,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201310,October 2013,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2013
,,,,1,7560,,11522,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201708,August 2017,HS,,,104,,Myanmar,,,,,,2,Exports,,36,Australia,2017
,,,,1,62000,,87098,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201708,August 2017,HS,,,124,,Canada,,,,,,2,Exports,,36,Australia,2017
,,,,1,11085,,13254,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201708,August 2017,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2017
,,,,1,7119,,8208,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201711,November 2017,HS,,,554,,New Zealand,,,,,,2,Exports,,36,Australia,2017
,,,,1,180,,374,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201707,July 2017,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2017
,,,,1,26106,,50185,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201610,October 2016,HS,,,376,,Israel,,,,,,1,Imports,,36,Australia,2016
,,,,1,201,,427,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201711,November 2017,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2017
,,,,1,26106,,50185,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201610,October 2016,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2016
,,,,1,720,,935,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201710,October 2017,HS,,,258,,French Polynesia,,,,,,2,Exports,,36,Australia,2017
,,,,1,1294,,6142,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201708,August 2017,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2017
,,,,1,476,,1048,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201302,February 2013,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2013
,,,,1,870,,1897,6,080540,"Fruit, edible; grapefruit, fresh or dried",,,0,,,201302,February 2013,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2013
